"bullet","land","x","value","id","raw_sig","se","sig"
"Bullet 2","Land 5",1139.07,135.702268333333,8,1.30113706228315,0.0490996245170986,1.21370243534572
"Bullet 2","Land 5",1139.715,135.729708777778,8,1.31822238956772,0.0491243070625471,1.27792494125146
"Bullet 2","Land 5",1140.36,135.741415888889,8,1.31968688566099,0.0491488960820891,1.33595165671093
"Bullet 2","Land 5",1141.005,135.761065555556,8,1.32920655374451,0.0491733835321503,1.38513231120687
"Bullet 2","Land 5",1141.65,135.796262444444,8,1.35438617477774,0.0491977613553577,1.42281663422204
"Bullet 2","Land 5",1142.295,135.842439,8,1.39065830749789,0.0492220214818018,1.44635435523923
"Bullet 2","Land 5",1142.94,135.900736111111,8,1.43916395508657,0.049246155830295,1.46182547044
"Bullet 2","Land 5",1143.585,135.970921333333,8,1.49967078739209,0.0492701563096263,1.47662301382633
"Bullet 2","Land 5",1144.23,136.036037444444,8,1.55522169648495,0.0492940148198108,1.49006627161153
"Bullet 2","Land 5",1144.875,136.081278222222,8,1.59101057443581,0.0493177232533365,1.50147453000897
"Bullet 2","Land 5",1145.52,136.111919555556,8,1.61231342442611,0.0493412734964061,1.51016707523196
"Bullet 2","Land 5",1146.165,136.136228444444,8,1.62739736074874,0.0493646574301749,1.51546319349384
"Bullet 2","Land 5",1146.81,136.156476888889,8,1.63853449769647,0.0493878669319858,1.51668217100795
"Bullet 2","Land 5",1147.455,136.172676555556,8,1.64573661622862,0.0494108938765989,1.51314329398763
"Bullet 2","Land 5",1148.1,136.178254555556,8,1.64243094174907,0.049433730137419,1.5041658486462
"Bullet 2","Land 5",1148.745,136.158794333333,8,1.61420103299503,0.049456367587718,1.48906912119701
"Bullet 2","Land 5",1149.39,136.115298333333,8,1.56204944870376,0.0494787981018547,1.4671723978534
"Bullet 2","Land 5",1150.035,136.103418444444,8,1.54162819205681,0.0495010135564911,1.4320790946941
"Bullet 2","Land 5",1150.68,136.193109888889,8,1.62289259956918,0.0495230058318045,1.38023672131908
"Bullet 2","Land 5",1151.325,136.381723555556,8,1.80319367442254,0.0495447668126979,1.31523070422346
"Bullet 2","Land 5",1151.97,136.608075888889,8,2.02134797535405,0.0495662883900062,1.2406464699024
"Bullet 2","Land 5",1152.615,136.765097444444,8,2.17028617221203,0.0495875624616997,1.16006944485102
"Bullet 2","Land 5",1153.26,136.743724888889,8,2.14094504595587,0.0496085809340857,1.07708505556448
"Bullet 2","Land 5",1153.905,136.377198555556,8,1.76656504421172,0.0496293357230064,0.99527872853791
"Bullet 2","Land 5",1154.55,135.738865666667,8,1.12049350349446,0.0496498187550354,0.918235890266453
"Bullet 2","Land 5",1155.195,135.422681777778,8,0.796686093652539,0.0496700219686717,0.849541967245249
"Bullet 2","Land 5",1155.84,135.343383555556,8,0.709879595645219,0.0496899373155317,0.79278238596942
"Bullet 2","Land 5",1156.485,135.307552444444,8,0.666655568209762,0.0497095567615395,0.736461540543231
"Bullet 2","Land 5",1157.13,135.246196777778,8,0.598022458972252,0.0497288722881159,0.668417265775684
"Bullet 2","Land 5",1157.775,135.117531222222,8,0.462195048892113,0.049747875893366,0.591235149219117
"Bullet 2","Land 5",1158.42,134.896343333333,8,0.233961007817641,0.0497665595932656,0.50750077842587
"Bullet 2","Land 5",1159.065,134.632022111111,8,-0.0372905499583851,0.0497849154228473,0.419799740948283
"Bullet 2","Land 5",1159.71,134.427406777778,8,-0.24872028792106,0.0498029354373856,0.330717624338695
"Bullet 2","Land 5",1160.355,134.325072777778,8,-0.357752647333115,0.0498206117135821,0.242840016149446
"Bullet 2","Land 5",1161,134.288343222222,8,-0.401064402790723,0.0498379363507507,0.158752503932876
"Bullet 2","Land 5",1161.645,134.280705444444,8,-0.415168106667807,0.0498549014720029,0.0810406752413236
"Bullet 2","Land 5",1162.29,134.293365111111,8,-0.40885797800496,0.0498714992254344,0.0122901176271289
"Bullet 2","Land 5",1162.935,134.322249888889,8,-0.386206235842678,0.0498877217853117,-0.0449135813573688
"Bullet 2","Land 5",1163.58,134.340553555556,8,-0.374018988110549,0.0499035613532607,-0.0951977960526026
"Bullet 2","Land 5",1164.225,134.304466777778,8,-0.416105453849099,0.049919010159457,-0.144798738873666
"Bullet 2","Land 5",1164.87,134.211101666667,8,-0.515353407654459,0.0499340604638173,-0.193544079380148
"Bullet 2","Land 5",1165.515,134.116276666667,8,-0.615944290789457,0.0499487045571943,-0.241261487131691
"Bullet 2","Land 5",1166.16,134.056716444444,8,-0.681153322294648,0.049962934762573,-0.28777863168792
"Bullet 2","Land 5",1166.805,134.029857555556,8,-0.713543832321733,0.049976743436271,-0.332923182608459
"Bullet 2","Land 5",1167.45,134.027136444444,8,-0.721679262133591,0.0499901229691419,-0.376522809452932
"Bullet 2","Land 5",1168.095,134.049214444444,8,-0.704898164104009,0.0500030657877822,-0.418405181780965
"Bullet 2","Land 5",1168.74,134.105229333333,8,-0.654062646162515,0.0500155643557425,-0.458397969152181
"Bullet 2","Land 5",1169.385,134.204143666667,8,-0.560210038460838,0.0500276111747439,-0.496328841126205
"Bullet 2","Land 5",1170.03,134.339285444444,8,-0.430012226706225,0.0500391987858983,-0.532025467262662
"Bullet 2","Land 5",1170.675,134.474102,8,-0.300021763272525,0.050050319770935,-0.56188968179234
"Bullet 2","Land 5",1171.32,134.576466555556,8,-0.202365311644826,0.050060966753433,-0.583473676225705
"Bullet 2","Land 5",1171.965,134.646378888889,8,-0.137042979752579,0.0500711324000591,-0.598330656041905
"Bullet 2","Land 5",1172.61,134.675477222222,8,-0.112416431080788,0.0500808094218134,-0.608013826720075
"Bullet 2","Land 5",1173.255,134.667878555556,8,-0.124368551336744,0.0500899905752817,-0.614076393739363
"Bullet 2","Land 5",1173.9,134.641533222222,8,-0.154948892894367,0.0500986686638955,-0.618071562578914
"Bullet 2","Land 5",1174.545,134.595648555556,8,-0.204950008127497,0.0501068365392004,-0.621552538717872
"Bullet 2","Land 5",1175.19,134.506689777778,8,-0.297906560521227,0.0501144871021332,-0.626072527635379
"Bullet 2","Land 5",1175.835,134.379051666667,8,-0.429423658005049,0.0501216133043079,-0.633184734810581
"Bullet 2","Land 5",1176.48,134.270902444444,8,-0.541332964063912,0.0501282081493113,-0.644442365722619
"Bullet 2","Land 5",1177.125,134.211918666667,8,-0.6039578088496,0.0501342646940095,-0.661398625850639
"Bullet 2","Land 5",1177.77,134.176960666667,8,-0.642437744735986,0.0501397760498644,-0.681349435225435
"Bullet 2","Land 5",1178.415,134.131223444444,8,-0.691577657430258,0.0501447353842619,-0.700654195053123
"Bullet 2","Land 5",1179.06,134.062974444444,8,-0.763109988195367,0.0501491359218517,-0.71946133257583
"Bullet 2","Land 5",1179.705,133.995642555556,8,-0.83360573384951,0.0501529709458999,-0.737919275035683
"Bullet 2","Land 5",1180.35,133.96533,8,-0.866962557877798,0.0501562337996538,-0.756176449674815
"Bullet 2","Land 5",1180.995,133.972211555556,8,-0.863005568209758,0.0501589178877217,-0.77438128373534
"Bullet 2","Land 5",1181.64,133.972650666667,8,-0.865371206108051,0.0501610166774651,-0.792682204459391
"Bullet 2","Land 5",1182.285,133.933262888889,8,-0.907443801724497,0.0501625237004075,-0.811227639089096
"Bullet 2","Land 5",1182.93,133.869257444444,8,-0.974014018544068,0.0501634325536569,-0.830166014866581
"Bullet 2","Land 5",1183.575,133.829452111111,8,-1.0162639644962,0.0501637369013461,-0.849645759033972
"Bullet 2","Land 5",1184.22,133.842761222222,8,-1.00529959818911,0.0501634325536569,-0.871493229139074
"Bullet 2","Land 5",1184.865,133.879238222222,8,-0.971087741789944,0.0501625237004075,-0.896864867062331
"Bullet 2","Land 5",1185.51,133.891892666667,8,-0.960618687455792,0.0501610166774651,-0.924904226544836
"Bullet 2","Land 5",1186.155,133.882361,8,-0.972255838454714,0.0501589178877217,-0.954754861327679
"Bullet 2","Land 5",1186.8,133.871239222222,8,-0.985403042499314,0.0501562337996538,-0.985560325151951
"Bullet 2","Land 5",1187.445,133.861212555556,8,-0.997374925079953,0.0501529709458999,-1.01646417175874
"Bullet 2","Land 5",1188.09,133.838132666667,8,-1.02231966724264,0.0501491359218517,-1.04660995488916
"Bullet 2","Land 5",1188.735,133.790381333333,8,-1.07185533892198,0.0501447353842619,-1.07514122828426
"Bullet 2","Land 5",1189.38,133.729446111111,8,-1.13449423227516,0.0501397760498644,-1.10120154568516
"Bullet 2","Land 5",1190.025,133.682550888889,8,-1.18301230612576,0.0501342646940095,-1.12393446083295
"Bullet 2","Land 5",1190.67,133.662034333333,8,-1.20507074151973,0.0501282081493113,-1.14248352746871
"Bullet 2","Land 5",1191.315,133.654586444444,8,-1.21397938616974,0.0501216133043079,-1.15843790108268
"Bullet 2","Land 5",1191.96,133.647731888889,8,-1.22221342112155,0.0501144871021332,-1.17387636217166
"Bullet 2","Land 5",1192.605,133.652536555556,8,-1.21870680519896,0.0501068365392004,-1.18867690198657
"Bullet 2","Land 5",1193.25,133.685775222222,8,-1.18668460833672,0.0500986686638955,-1.20271751177836
"Bullet 2","Land 5",1193.895,133.741842777778,8,-1.1317517893585,0.0500899905752817,-1.21587618279795
"Bullet 2","Land 5",1194.54,133.794489222222,8,-1.08015819597694,0.0500808094218134,-1.22803090629627
"Bullet 2","Land 5",1195.185,133.821643,8,-1.05397523146013,0.0500711324000591,-1.23905967352425
"Bullet 2","Land 5",1195.83,133.816972111111,8,-1.05953474352066,0.050060966753433,-1.24884047573283
"Bullet 2","Land 5",1196.475,133.783903,8,-1.09341013542667,0.050050319770935,-1.25725130417294
"Bullet 2","Land 5",1197.12,133.731670555556,8,-1.14636636600181,0.0500391987858983,-1.2641701500955
"Bullet 2","Land 5",1197.765,133.674921333333,8,-1.2037567274032,0.0500276111747439,-1.26947500475146
"Bullet 2","Land 5",1198.41,133.630633555556,8,-1.2486028451211,0.0500155643557425,-1.27381967563644
"Bullet 2","Land 5",1199.055,133.606477222222,8,-1.27323456686815,0.0500030657877822,-1.27782239717293
"Bullet 2","Land 5",1199.7,133.585306333333,8,-1.29479774035687,0.0499901229691419,-1.28130780100213
"Bullet 2","Land 5",1200.345,133.538674,8,-1.34173910218871,0.049976743436271,-1.28410051876523
"Bullet 2","Land 5",1200.99,133.467912333333,8,-1.41272638896527,0.049962934762573,-1.28602518210342
"Bullet 2","Land 5",1201.635,133.411073111111,8,-1.46970767062126,0.0499487045571943,-1.28690642265791
"Bullet 2","Land 5",1202.28,133.399329,8,-1.48151012820256,0.0499340604638173,-1.28656887206989
"Bullet 2","Land 5",1202.925,133.429303888889,8,-1.4515097205329,0.049919010159457,-1.28483716198055
"Bullet 2","Land 5",1203.57,133.474293555556,8,-1.40641051754707,0.0499035613532607,-1.28153592403108
"Bullet 2","Land 5",1204.215,133.512662777778,8,-1.36784758917986,0.0498877217853117,-1.27648978986269
"Bullet 2","Land 5",1204.86,133.538141444444,8,-1.34209089425505,0.0498714992254344,-1.26952339111657
"Bullet 2","Land 5",1205.505,133.554129333333,8,-1.3257405027073,0.0498549014720029,-1.26020078218294
"Bullet 2","Land 5",1206.15,133.567189,8,-1.31223370669372,0.0498379363507507,-1.24843690256772
"Bullet 2","Land 5",1206.795,133.587474888889,8,-1.29141590948245,0.0498206117135821,-1.23458271158565
"Bullet 2","Land 5",1207.44,133.628902333333,8,-1.24937162545268,0.0498029354373856,-1.21898916855147
"Bullet 2","Land 5",1208.085,133.696154666667,8,-1.18141736898369,0.0497849154228473,-1.20200723277991
"Bullet 2","Land 5",1208.73,133.772896333333,8,-1.10388854334363,0.0497665595932656,-1.18398786358572
"Bullet 2","Land 5",1209.375,133.838651444444,8,-1.03726088513392,0.049747875893366,-1.16528202028364
"Bullet 2","Land 5",1210.02,133.883922666667,8,-0.991031575400484,0.0497288722881159,-1.14624066218839
"Bullet 2","Land 5",1210.665,133.903926888889,8,-0.969983572967038,0.0497095567615395,-1.12721474861473
"Bullet 2","Land 5",1211.31,133.896026333333,8,-0.976754503323946,0.0496899373155317,-1.10855523887739
"Bullet 2","Land 5",1211.955,133.862426444444,8,-1.00913876973931,0.0496700219686717,-1.08776166393197
"Bullet 2","Land 5",1212.6,133.811733222222,8,-1.05853021992576,0.0496498187550354,-1.06266527751715
"Bullet 2","Land 5",1213.245,133.759761777778,8,-1.10911359048464,0.0496293357230064,-1.03411462312235
"Bullet 2","Land 5",1213.89,133.722679777778,8,-1.14472106246197,0.0496085809340857,-1.00295824423698
"Bullet 2","Land 5",1214.535,133.706729,8,-1.15911070579259,0.0495875624616998,-0.970044684350443
"Bullet 2","Land 5",1215.18,133.715760666667,8,-1.14843114596673,0.0495662883900062,-0.936222486952134
"Bullet 2","Land 5",1215.825,133.763376555556,8,-1.09908045291925,0.0495447668126979,-0.902340195531463
"Bullet 2","Land 5",1216.47,133.856194111111,8,-1.0044410299183,0.0495230058318045,-0.869246353577833
"Bullet 2","Land 5",1217.115,133.968624111111,8,-0.890101946898653,0.0495010135564911,-0.837789504580649
"Bullet 2","Land 5",1217.76,134.061263555556,8,-0.79546605157293,0.0494787981018548,-0.808818192029315
"Bullet 2","Land 5",1218.405,134.118301,8,-0.736344636098096,0.049456367587718,-0.783180959413236
"Bullet 2","Land 5",1219.05,134.150002,8,-0.702471992631217,0.049433730137419,-0.758293764650736
"Bullet 2","Land 5",1219.695,134.172429,8,-0.677785524440395,0.049410893876599,-0.731353003763201
"Bullet 2","Land 5",1220.34,134.199418333333,8,-0.648448745904886,0.0493878669319858,-0.70287787739462
"Bullet 2","Land 5",1220.985,134.240156111111,8,-0.605275393626187,0.0493646574301749,-0.673387586189009
"Bullet 2","Land 5",1221.63,134.287737777778,8,-0.55516987087239,0.0493412734964061,-0.643401330790359
"Bullet 2","Land 5",1222.275,134.324833777778,8,-0.515461580911705,0.0493177232533365,-0.613438311842666
"Bullet 2","Land 5",1222.92,134.351077333333,8,-0.486517149234373,0.0492940148198108,-0.584017729989928
"Bullet 2","Land 5",1223.565,134.378319222222,8,-0.456485645775302,0.0492701563096263,-0.555658785876143
"Bullet 2","Land 5",1224.21,134.406951333333,8,-0.424975029358052,0.049246155830295,-0.528880680145309
"Bullet 2","Land 5",1224.855,134.425584222222,8,-0.403374592139812,0.0492220214818018,-0.504202613441424
"Bullet 2","Land 5",1225.5,134.424560111111,8,-0.401341959610818,0.0491977613553577,-0.482143786408487
"Bullet 2","Land 5",1226.145,134.401768777778,8,-0.420987201705884,0.0491733835321504,-0.46112680902265
"Bullet 2","Land 5",1226.79,134.364055666667,8,-0.455464721693176,0.0491488960820891,-0.439434818088299
"Bullet 2","Land 5",1227.435,134.331790333333,8,-0.484404811729718,0.0491243070625471,-0.417377804491775
"Bullet 2","Land 5",1228.08,134.329057111111,8,-0.483722986194721,0.0490996245170986,-0.395265759119421
"Bullet 2","Land 5",1228.725,134.361208888889,8,-0.448066203911907,0.0490748564742525,-0.37340867285757
"Bullet 2","Land 5",1229.37,134.411163,8,-0.394516979260516,0.0490500109461815,-0.352116536592581
"Bullet 2","Land 5",1230.015,134.463746444444,8,-0.33824815995311,0.0490250959274477,-0.331699341210787
"Bullet 2","Land 5",1230.66,134.517442,8,-0.280776815924469,0.0490001193937235,-0.31246707759853
"Bullet 2","Land 5",1231.305,134.566806,8,-0.227546461553914,0.0489750893005091,-0.294729736642153
"Bullet 2","Land 5",1231.95,134.592974666667,8,-0.197420722331771,0.0489500135818459,-0.278797309227998
"Bullet 2","Land 5",1232.595,134.585732,8,-0.200615445970584,0.048924900149026,-0.264979786242405
"Bullet 2","Land 5",1233.24,134.560904111111,8,-0.221304369071817,0.0488997568892978,-0.252799162064885
"Bullet 2","Land 5",1233.885,134.538270555556,8,-0.239707783792539,0.0488745916645684,-0.24157749883071
"Bullet 2","Land 5",1234.53,134.521958666667,8,-0.251698204511968,0.0488494123101023,-0.231324889059874
"Bullet 2","Land 5",1235.175,134.512535555556,8,-0.25670836783155,0.048824226633216,-0.222051425272368
"Bullet 2","Land 5",1235.82,134.510641888889,8,-0.254097454797233,0.0487990424119704,-0.213767199988183
"Bullet 2","Land 5",1236.465,134.504521333333,8,-0.255621646454955,0.0487738673938593,-0.206482305727309
"Bullet 2","Land 5",1237.11,134.487092444444,8,-0.2683622349617,0.048748709294495,-0.200206835009744
"Bullet 2","Land 5",1237.755,134.476885888889,8,-0.273788401363305,0.0487235757962914,-0.194950880355475
"Bullet 2","Land 5",1238.4,134.484400222222,8,-0.261401437816914,0.048698474547144,-0.190724534284496
"Bullet 2","Land 5",1239.045,134.491795333333,8,-0.249041303146186,0.0486734131591077,-0.187537889316798
"Bullet 2","Land 5",1239.69,134.486829555556,8,-0.248949511730359,0.0486483992070722,-0.185982077891636
"Bullet 2","Land 5",1240.335,134.480846333333,8,-0.24978246683753,0.0486234402274355,-0.186447754144846
"Bullet 2","Land 5",1240.98,134.490895222222,8,-0.234490460624755,0.0485985437167755,-0.188644293141291
"Bullet 2","Land 5",1241.625,134.523143666667,8,-0.196905896360164,0.04857371713052,-0.192281069945833
"Bullet 2","Land 5",1242.27,134.572348333333,8,-0.142271955089711,0.048548967881615,-0.197067459623334
"Bullet 2","Land 5",1242.915,134.624445222222,8,-0.0846524845258614,0.0485243033391926,-0.202712837238658
"Bullet 2","Land 5",1243.56,134.659425111111,8,-0.044056554603543,0.0484997308272377,-0.208926577856665
"Bullet 2","Land 5",1244.205,134.660623888889,8,-0.0371481241463698,0.0484752576232541,-0.215418056542219
"Bullet 2","Land 5",1244.85,134.626247333333,8,-0.0657212630891593,0.0484508909569301,-0.221896648360184
"Bullet 2","Land 5",1245.495,134.571298888889,8,-0.114772374700038,0.048426638008805,-0.228071728375417
"Bullet 2","Land 5",1246.14,134.513746222222,8,-0.166333640024902,0.0484025059089353,-0.233652671652785
"Bullet 2","Land 5",1246.785,134.461203444444,8,-0.212790795665342,0.0483785017355614,-0.240182929865698
"Bullet 2","Land 5",1247.43,134.417468222222,8,-0.25034602266706,0.048354632513776,-0.249100459423104
"Bullet 2","Land 5",1248.075,134.392589444444,8,-0.268950279853925,0.0483309052141933,-0.259956392493162
"Bullet 2","Land 5",1248.72,134.396211,8,-0.258959526049551,0.0483073267516203,-0.272301861244036
"Bullet 2","Land 5",1249.365,134.424624666667,8,-0.224081831188698,0.0482839039837301,-0.285687997843884
"Bullet 2","Land 5",1250.01,134.453338333333,8,-0.188809154095168,0.0482606437097372,-0.29966593446087
"Bullet 2","Land 5",1250.655,134.437185777778,8,-0.19830756470364,0.0482375526690764,-0.313786803263154
"Bullet 2","Land 5",1251.3,134.340040222222,8,-0.28870368850454,0.0482146375400844,-0.327601736418898
"Bullet 2","Land 5",1251.945,134.201334222222,8,-0.420564817654935,0.0481919049386854,-0.340661866096263
"Bullet 2","Land 5",1252.59,134.110965111111,8,-0.503993466533984,0.0481693614170802,-0.352518324463414
"Bullet 2","Land 5",1253.235,134.094003777778,8,-0.513918593965371,0.0481470134624405,-0.362722243688504
"Bullet 2","Land 5",1253.88,134.111529444444,8,-0.489260825439487,0.0481248674956076,-0.374274461430605
"Bullet 2","Land 5",1254.525,134.124209777778,8,-0.469352342002281,0.0481029298697963,-0.389819204331765
"Bullet 2","Land 5",1255.17,134.117012444444,8,-0.469225324699607,0.0480812068693052,-0.408372688034611
"Bullet 2","Land 5",1255.815,134.092132111111,8,-0.486684954577413,0.0480597047082328,-0.428951128181772
"Bullet 2","Land 5",1256.46,134.058664444444,8,-0.51263541268159,0.0480384295292002,-0.450570740415874
"Bullet 2","Land 5",1257.105,134.027233,8,-0.536452991169142,0.048017387402081,-0.472247740379548
"Bullet 2","Land 5",1257.75,134.008234444444,8,-0.547740871086035,0.0479965843227393,-0.49299834371542
"Bullet 2","Land 5",1258.395,134.010702888889,8,-0.537464789033663,0.047976026211775,-0.511838766066118
"Bullet 2","Land 5",1259.04,134.034433555556,8,-0.505829370502454,0.0479557189132781,-0.527785223074271
"Bullet 2","Land 5",1259.685,134.061707888889,8,-0.470553018760512,0.0479356681935924,-0.539853930382507
"Bullet 2","Land 5",1260.33,134.070946222222,8,-0.453215248187064,0.0479158797400877,-0.547061103633454
"Bullet 2","Land 5",1260.975,134.057923666667,8,-0.458040795383624,0.0478963591599436,-0.552102070982612
"Bullet 2","Land 5",1261.62,134.036127333333,8,-0.471542396951662,0.0478771119789421,-0.55798433599499
"Bullet 2","Land 5",1262.265,134.022904666667,8,-0.476372456159197,0.0478581436402727,-0.564192377427494
"Bullet 2","Land 5",1262.91,134.022936888889,8,-0.467849598496713,0.047839459503348,-0.570210674037024
"Bullet 2","Land 5",1263.555,134.021726555556,8,-0.46047111612117,0.0478210648426322,-0.575523704580484
"Bullet 2","Land 5",1264.2,134.001260888889,8,-0.472249634522996,0.0478029648464817,-0.579615947814774
"Bullet 2","Land 5",1264.845,133.959999666667,8,-0.50472522363691,0.0477851646159986,-0.581971882496798
"Bullet 2","Land 5",1265.49,133.910342333333,8,-0.545498286731089,0.0477676691638984,-0.582075987383458
"Bullet 2","Land 5",1266.135,133.862321111111,8,-0.584536449295797,0.047750483413391,-0.579412741231655
"Bullet 2","Land 5",1266.78,133.818460777778,8,-0.619314781266013,0.0477336121970773,-0.573466622798292
"Bullet 2","Land 5",1267.425,133.78215,8,-0.646444463687487,0.04771706025586,-0.563672331684564
"Bullet 2","Land 5",1268.07,133.756086,8,-0.66322812205064,0.0477008322378705,-0.550205475554183
"Bullet 2","Land 5",1268.715,133.735573222222,8,-0.674361159623629,0.047684932697412,-0.533661895257816
"Bullet 2","Land 5",1269.36,133.723442555556,8,-0.677012535230119,0.0476693660939189,-0.51463743164615
"Bullet 2","Land 5",1270.005,133.730385222222,8,-0.660490874360448,0.0476541367909337,-0.493727925569853
"Bullet 2","Land 5",1270.65,133.753760111111,8,-0.627437135838335,0.0476392490551018,-0.4715292178796
"Bullet 2","Land 5",1271.295,133.773898222222,8,-0.597520167376331,0.0476247070551832,-0.448637149426066
"Bullet 2","Land 5",1271.94,133.779013333333,8,-0.582526038909265,0.0476105148610847,-0.425647561059925
"Bullet 2","Land 5",1272.585,133.772843666667,8,-0.578716375927485,0.0475966764429098,-0.403156293631851
"Bullet 2","Land 5",1273.23,133.760058555556,8,-0.581421692810181,0.0475831956700288,-0.381759187992519
"Bullet 2","Land 5",1273.875,133.745888111111,8,-0.585411726158895,0.0475700763101689,-0.362052084992603
"Bullet 2","Land 5",1274.52,133.747643,8,-0.57337565701954,0.047557322028525,-0.340449456620697
"Bullet 2","Land 5",1275.165,133.790255666667,8,-0.520380888660185,0.0475449363868912,-0.313710786537808
"Bullet 2","Land 5",1275.81,133.885453555556,8,-0.414699824349015,0.0475329228428146,-0.282949433103232
"Bullet 2","Land 5",1276.455,134.018081222222,8,-0.271487756243033,0.0475212847487696,-0.249278754676262
"Bullet 2","Land 5",1277.1,134.154720333333,8,-0.1241628653882,0.0475100253513562,-0.213812109616183
"Bullet 2","Land 5",1277.745,134.264809111111,8,-0.00328677727478066,0.0474991477905203,-0.177662856282313
"Bullet 2","Land 5",1278.39,134.328322888889,8,0.0711159937179389,0.0474886550987969,-0.141944353033935
"Bullet 2","Land 5",1279.035,134.341937333333,8,0.0957212665439897,0.047478550200578,-0.107769958230345
"Bullet 2","Land 5",1279.68,134.327305777778,8,0.0921825268242173,0.0474688359114034,-0.0762530302308368
"Bullet 2","Land 5",1280.325,134.319172777778,8,0.0952444824015117,0.047459514937277,-0.0485069273947058
"Bullet 2","Land 5",1280.97,134.336366,8,0.123734952230024,0.0474505898740071,-0.025645008081247
"Bullet 2","Land 5",1281.615,134.366515555556,8,0.16528419970831,0.0474420632065724,-0.00408278003337647
"Bullet 2","Land 5",1282.26,134.382286444444,8,0.192557377123762,0.0474339373085135,0.0200166859636486
"Bullet 2","Land 5",1282.905,134.368781,8,0.190656970097081,0.04742621444135,0.0459186869870217
"Bullet 2","Land 5",1283.55,134.328357,8,0.161940908693538,0.0474188967540246,0.0728885201139363
"Bullet 2","Land 5",1284.195,134.271824777778,8,0.117219678533786,0.0474119862823723,0.100191482421586
"Bullet 2","Land 5",1284.84,134.223740888889,8,0.081049987460915,0.0474054849486182,0.127092870987173
"Bullet 2","Land 5",1285.485,134.21494,8,0.0842666544290296,0.0473993945609015,0.152857982887873
"Bullet 2","Land 5",1286.13,134.248417777778,8,0.129865498392121,0.0473937168128266,0.176752115200887
"Bullet 2","Land 5",1286.775,134.293758333333,8,0.18743078274872,0.0473884532830427,0.19804056500341
"Bullet 2","Land 5",1287.42,134.324472555556,8,0.230473548675263,0.0473836054348512,0.215988629372636
"Bullet 2","Land 5",1288.065,134.342239222222,8,0.260672726236834,0.0473791746158405,0.229861605385757
"Bullet 2","Land 5",1288.71,134.363942,8,0.294912134387488,0.04737516205755,0.239584841761298
"Bullet 2","Land 5",1289.355,134.396572222222,8,0.340183258748169,0.0473715688751623,0.245953022134451
"Bullet 2","Land 5",1290,134.426591333333,8,0.382947696050536,0.0473683960672246,0.24953544595741
"Bullet 2","Land 5",1290.645,134.429938111111,8,0.399144376359885,0.0473656445153979,0.250901412682371
"Bullet 2","Land 5",1291.29,134.393732444444,8,0.375893340852514,0.0473633149842366,0.250620221761527
"Bullet 2","Land 5",1291.935,134.327497333333,8,0.322717741815865,0.0473614081209969,0.249261172647075
"Bullet 2","Land 5",1292.58,134.251144,8,0.25952895375957,0.0473599244554734,0.247393564791208
"Bullet 2","Land 5",1293.225,134.182357444444,8,0.204012128971044,0.0473588643998672,0.24558669764612
"Bullet 2","Land 5",1293.87,134.129243222222,8,0.164272975293244,0.0473582282486815,0.244409870664008
"Bullet 2","Land 5",1294.515,134.091316555556,8,0.139826867235797,0.0473580161786478,0.244432383297066
"Bullet 2","Land 5",1295.16,134.070617333333,8,0.132713845975104,0.0473582282486815,0.242602444158975
"Bullet 2","Land 5",1295.805,134.071163333333,8,0.146951841576282,0.0473588643998672,0.236136784286782
"Bullet 2","Land 5",1296.45,134.087005111111,8,0.176591561882361,0.0473599244554734,0.226007486767737
"Bullet 2","Land 5",1297.095,134.099647888889,8,0.203138381402908,0.0473614081209969,0.213186634689087
"Bullet 2","Land 5",1297.74,134.093139333333,8,0.210640119092119,0.0473633149842366,0.19864631113808
"Bullet 2","Land 5",1298.385,134.072680555556,8,0.204298038348441,0.0473656445153979,0.183358599201962
"Bullet 2","Land 5",1299.03,134.052881333333,8,0.198722069237135,0.0473683960672246,0.168295581967982
"Bullet 2","Land 5",1299.675,134.036454555556,8,0.196625252934439,0.0473715688751624,0.154429342523387
"Bullet 2","Land 5",1300.32,134.016114666667,8,0.19072218617228,0.04737516205755,0.142731963955425
"Bullet 2","Land 5",1300.965,133.985163111111,8,0.1743144656825,0.0473791746158405,0.134175529351341
"Bullet 2","Land 5",1301.61,133.942207888889,8,0.146010243752528,0.0473836054348512,0.129732121798389
"Bullet 2","Land 5",1302.255,133.895492111111,8,0.114052783780863,0.0473884532830427,0.125154520137827
"Bullet 2","Land 5",1302.9,133.858666111111,8,0.0920925713883491,0.0473937168128266,0.116314728439345
"Bullet 2","Land 5",1303.545,133.841350666667,8,0.0897505366400821,0.0473993945609015,0.104363667632829
"Bullet 2","Land 5",1304.19,133.845253333333,8,0.108734387379087,0.0474054849486182,0.09045225864817
"Bullet 2","Land 5",1304.835,133.863433555556,8,0.142103720337218,0.0474119862823723,0.0757314224152542
"Bullet 2","Land 5",1305.48,133.879141444444,8,0.173108798913034,0.0474188967540246,0.0613520798639704
"Bullet 2","Land 5",1306.125,133.872900777778,8,0.182273553171711,0.0474262144413501,0.0484651519242065
"Bullet 2","Land 5",1306.77,133.838727888889,8,0.163614468733982,0.0474339373085135,0.038221559525851
"Bullet 2","Land 5",1307.415,133.780915666667,8,0.121424586776243,0.0474420632065724,0.0317722235987918
"Bullet 2","Land 5",1308.06,133.700634111111,8,0.056874059585823,0.0474505898740071,0.0302680650729173
